transaction_ref,transaction_cur,timestamp_ref_ns,timestamp_cur_ns,scan_ref_ns,scan_cur_ns,eval_time_s,mismatch_ref_ms,mismatch_cur_ms,image_dt_s,scan_dt_s,attempted,status,detected,klt_valid,klt_forward_valid,fb_valid,depth_associated,pnp_correspondences,pnp_inliers,inlier_ratio,reprojection_rmse_px,feature_ms,klt_ms,depth_ms,projection_ms,association_ms,pnp_ms,preprocess_ms,total_ms,T_Ccur_Cref_00,T_Ccur_Cref_01,T_Ccur_Cref_02,T_Ccur_Cref_03,T_Ccur_Cref_10,T_Ccur_Cref_11,T_Ccur_Cref_12,T_Ccur_Cref_13,T_Ccur_Cref_20,T_Ccur_Cref_21,T_Ccur_Cref_22,T_Ccur_Cref_23,visual_t_error_m,visual_r_error_deg,visual_scan_gt_t_error_m,visual_scan_gt_r_error_deg,camera_t_error_m,camera_r_error_deg,visual_relative_t_m,visual_relative_r_deg,visual_camera_relative_t_m,visual_camera_relative_r_deg,gt_relative_t_m,gt_relative_r_deg,gt_camera_relative_t_m,gt_camera_relative_r_deg,ikfom_t_error_m,ikfom_r_error_deg,paired_evaluable,e_visual_x,e_visual_y,e_visual_z,e_visual_roll,e_visual_pitch,e_visual_yaw,e_ikfom_x,e_ikfom_y,e_ikfom_z,e_ikfom_roll,e_ikfom_pitch,e_ikfom_yaw,ikfom_ref_image_offset_ms,ikfom_cur_image_offset_ms,image_minus_ikfom_dt_ms,ikfom_matched_dt_s,directional_evaluable
22,23,1660857395823180446,1660857395904671646,1660857395820034340,1660857395920894459,2.7230875492095947,3.146106,-16.222813,0.0814912,0.10086011900000001,1,VALID,162,153,162,153,34,34,33,0.9705882352941176,0.3803329951717689,6.197004986461252,4.074159020092338,3.8359280151780695,2.1964590123388916,1.619495014892891,0.43832798837684095,3.7677620130125433,18.335461005335674,0.9999999827356653,-0.00018186957423795458,3.810678455778941e-05,0.0005161196061322643,0.0001818571472944717,0.9999999303721032,0.0003258585069467562,-0.0003685047039932953,-3.816604565245743e-05,-0.0003258515713298886,0.9999999461820517,-0.0014620302076304148,0.00907415007091866,0.04253997546357339,0.010887910891075943,0.04964277244136187,0.009061884139303053,0.04253997546355395,0.0015998823803615664,0.021492423702558744,0.0015936459747143165,0.02149242370255878,0.007666728725529301,0.03370774341011318,0.007643178266654132,0.03370774341011324,0.04137080386840294,0.04548264861930961,1,0.009071383808526155,-0.00014829426754417273,0.00016794081748119653,-0.038651547629048245,-0.00682999224047365,0.016405309625891096,0.040912535226801175,0.005970792974069375,0.0014344006742958073,-0.03835881202086895,0.016638305199640796,0.017895260619083343,-3.145942,16.222977,-19.368919000000012,0.10086011900000001,1
23,24,1660857395904671646,1660857396026882678,1660857395920894459,1660857396021698311,2.8238914012908936,-16.222813,5.184367,0.12221103200000001,0.100803852,1,INSUFFICIENT_CORRESPONDENCES,161,138,159,138,26,26,0,0.0,nan,5.9520689828787,4.813506006030366,4.358625010354444,2.8487129893619567,1.490986003773287,0.0,3.1352739897556603,18.27518900972791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.041387488256979105,0.04464982025767842,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.222977,-5.184203,21.40718000000001,0.100803852,0
24,25,1660857396026882678,1660857396108396710,1660857396021698311,1660857396122558430,2.9247515201568604,5.184367,-14.16172,0.081514032,0.10086011900000001,1,VALID,162,145,157,145,31,31,30,0.967741935483871,0.31808494571163526,4.770274012116715,6.782909011235461,6.044050998752937,3.775165998376906,2.25058599608019,0.4611670156009495,2.805689990054816,20.88378497865051,0.9999999313947492,0.00036817349359869643,-4.072806834718763e-05,-0.0002933628408153702,-0.000368168255740747,0.9999999239650003,0.00012853843462759903,-0.00045730617892949436,4.0775389694992545e-05,-0.00012852343102729644,0.9999999909095476,0.001581164094292709,0.0008119463465804267,0.08426966078968585,0.0010124179700976915,0.0991910048056052,0.0007698426988580876,0.08426966078968404,0.0016880260685459005,0.022464819927689676,0.001671906274507887,0.022464819927689613,0.001736162516843533,0.06329333995794585,0.0017484965186082156,0.06329333995794614,0.029101901887721476,0.074859134560372,1,-2.840034802805928e-05,0.0004439364700044278,-0.0006792427405259442,0.08341494153443978,-0.007842832127430447,0.009039361462895582,0.028212154791992048,0.0071359768258902855,0.00026990779092810226,0.07354311621859855,0.00035397441283224957,0.013970725125265718,-5.184203,14.161884,-19.34608700000001,0.10086011900000001,1
25,26,1660857396108396710,1660857396230573766,1660857396122558430,1660857396223418311,3.025611400604248,-14.16172,7.155455,0.122177056,0.10085988100000001,1,VALID,158,133,153,133,32,32,31,0.96875,0.12688397949246727,3.0873620125930756,4.601325985277072,3.6182309850119054,2.2106370015535504,1.3920199999120086,0.360315025318414,2.790394995827228,14.474320982117206,0.9999999985464478,1.4671019044945136e-05,-5.1883191458257815e-05,0.00038002984937035486,-1.4671593810182284e-05,0.9999999998310145,-1.1077699413985831e-05,0.000258287200400801,5.188302892835384e-05,1.1078460606982283e-05,0.9999999985927095,-0.0005694434499398321,0.0026924623732126752,0.08643579600322313,0.0028191440075386576,0.07867568942078203,0.0027218114492982034,0.0864357960032221,0.0007349131196310546,0.0031537817465643807,0.0007317108766327833,0.003153781746564366,0.0020203247040808223,0.08604524992152066,0.0020425354686860746,0.08604524992152063,0.023860862065304727,0.07422053622427724,1,0.0022718295954112593,0.0014450386104426138,2.7083038287215767e-06,0.08567843224377773,0.0003489487563846972,0.011412155491755536,0.02290572617292293,0.006656166381995066,0.0006032380009334507,0.07277054927891324,-0.0006017161925041966,0.014586362603041435,14.161884,-7.155292,21.317175999999993,0.10085988000000001,1
26,27,1660857396230573766,1660857396312038766,1660857396223418311,1660857396324278429,3.126471519470215,7.155455,-12.239663,0.08146500000000001,0.10086011800000001,1,VALID,158,143,153,143,35,35,35,1.0,0.33715962880417993,5.8211849827785045,4.4598960084840655,3.5912019957322627,2.158115996280685,1.4186989865265787,0.3408990160096437,2.8486429946497083,17.081311001675203,0.9999999633296162,-0.00014436427322472365,0.00022912818004444812,-0.0006461160242992522,0.00014443769192218909,0.9999999382273002,-0.00032044211499080577,0.0003644279884578345,-0.00022908190549751956,0.00032047519798556536,0.999999922408561,-0.0008422665372529951,0.004789669313046241,0.049891630264408994,0.006098097433462839,0.058272710267707604,0.004790981683899439,0.04989163026436572,0.0011786854934047756,0.024039285706432073,0.001122357605847551,0.024039285706432073,0.005567494104838408,0.03925618632321548,0.005556894305883821,0.03925618632321555,0.01079915652581137,0.05134483857181382,1,-0.004704531844863287,-0.0007778554477289728,0.0004508360582766897,-0.04346148775779576,0.02420133184329422,-0.003826180692163193,0.0094115053190621,0.0052025912869851565,0.0009891376035851916,-0.04676092561549473,0.007107819813767528,-0.01998257050071242,-7.155292,12.239827,-19.395119,0.10086011900000001,1
27,28,1660857396312038766,1660857396434254902,1660857396324278429,1660857396425138310,3.2273313999176025,-12.239663,9.116592,0.122216136,0.10085988100000001,1,VALID,154,150,153,150,32,32,29,0.90625,0.05822304808841979,5.98119298228994,3.518148005241528,3.5683640162460506,2.1941539889667183,1.3609399902634323,0.4552990139927715,2.8610040026251227,16.403983026975766,0.9999999998962197,-9.167334048642643e-06,1.1113989048435076e-05,5.222208971703093e-05,9.167397415447461e-06,0.9999999999417258,-5.701498711726583e-06,7.296545826463009e-05,-1.1113936780249596e-05,5.701600597478744e-06,0.9999999999219861,-1.9736109818877423e-05,0.00743150449923982,0.061753860821800566,0.006872742460290128,0.04886235716198384,0.007417197972387329,0.061753860821800094,9.220392893707941e-05,0.0008877489406209102,9.187284030095016e-05,0.0008877489406209659,0.007450760957554769,0.06141591937220267,0.007437027056658295,0.06141591937220263,0.006734685639160792,0.051840772910598944,1,-0.007430262773853559,7.368711737593175e-07,0.00013584436215243167,-0.05850178756886298,0.006373564368051046,-0.01872377468166853,0.004518421552864907,0.0048407192258107705,0.0012277193106693639,-0.04742332857965769,0.006176866697479965,-0.020011054273895417,12.239827,-9.116428,21.35625499999999,0.10085988100000001,1
28,29,1660857396434254902,1660857396515720870,1660857396425138310,1660857396525998429,3.3281912803649902,9.116592,-10.277559,0.081465968,0.10086011900000001,1,VALID,157,155,156,155,42,42,37,0.8809523809523809,0.29479475146009065,3.2820820051711053,3.9520759892184287,3.6699139745905995,2.2279570112004876,1.4277090085670352,0.5213000113144517,2.7674850134644657,14.212832000339404,0.9999997478997193,1.3680444862649762e-05,0.0007099389715606331,-0.002084994382509049,-1.399274680165415e-05,0.9999999031475896,0.0004398965952868685,-0.0006897753878990461,-0.000709932884820216,-0.00043990641838508585,0.9999996512387603,-0.0011448735893231543,0.003952532827790151,0.11841298871466213,0.004448331513939642,0.13873661091439304,0.0038338989597837404,0.11841298871480718,0.002614958909521226,0.047858749003158445,0.002476636266466122,0.04785874900315845,0.0026625085009596024,0.09096097759836039,0.002660789380160472,0.0909609775983605,0.013086141385599808,0.11640443546724544,1,0.003684508663009268,-0.0013931686753831222,-0.00032556521451116793,-0.08205156395474016,-0.041051724480351125,0.07488882952412428,0.011671476362380683,0.00576595468148006,0.0013332300992008883,-0.106479354859487,-0.02145553966620202,0.0418744520343679,-9.116428,10.277484,-19.393912000000014,0.10085988000000001,1
29,30,1660857396515720870,1660857396637936350,1660857396525998429,1660857396626858309,3.429051160812378,-10.277559,11.078041,0.12221548,0.10085988000000001,1,VALID,158,148,155,148,38,38,37,0.9736842105263158,0.1664011740685751,4.120044992305338,4.757422022521496,3.9354529872071,2.439509000396356,1.4770169800613075,0.4768109938595444,2.805131021887064,16.12042501801625,0.9999999599699264,0.0001007897523950362,0.0002643890530066192,-0.0008639250973250976,-0.00010084602305728544,0.9999999722671388,0.00021282810266353338,-0.0003782205175178935,-0.0002643675947825661,-0.00021285475672856678,0.999999942401312,-0.0005906950066586472,0.0036428027690484045,0.13603369106905142,0.003702067433769461,0.11696160537397739,0.003607660585566194,0.13603369106910285,0.0011694598483707962,0.020286397795729057,0.0011128063284108075,0.02028639779572905,0.0032384808196762186,0.13262617263181506,0.0032328432775155145,0.13262617263181498,0.011142569660043124,0.11685962800477667,1,0.0036395012480871423,7.924720648077601e-05,0.00013327625303802048,-0.11685224500646545,-0.03404026786240275,0.06079638644522297,0.009498062471767953,0.005716979805880479,0.001122412495681326,-0.10662584242205607,-0.021618825916780576,0.04267840756548618,10.277484,-11.078116,21.35559999999999,0.10085988000000001,1
30,31,1660857396637936350,1660857396719405734,1660857396626858309,1660857396727715165,3.5299081802368164,11.078041,-8.309431,0.081469384,0.10085685600000001,1,VALID,161,155,158,155,38,38,35,0.9210526315789473,0.04855108393058284,5.206086992984638,6.856032996438444,3.647982986876741,2.249118988402188,1.3824510097038,0.4369309754110873,2.8904089995194227,19.060631981119514,0.9999999987364522,-1.9863938096771805e-05,4.617921274635905e-05,-8.599666160928004e-05,1.9860870505790708e-05,0.9999999975964684,6.642747101417105e-05,-0.00020121065255597023,-4.618053214654509e-05,-6.642655377086741e-05,0.9999999967274357,-0.00011811166772187758,0.002865769086557089,0.07208691550440459,0.0035596709617423256,0.08899331912947349,0.0028829971923439164,0.07208691550440131,0.00026034841012267544,0.004772997638301489,0.0002486594429374915,0.004772997638301501,0.0029306808662791246,0.07115459302228645,0.002944420075213808,0.07115459302228665,0.0033613680705583226,0.09274955366084138,1,-0.0026501376315971803,-0.0010497710308086815,-0.0002956074659639411,-0.07203709348126694,-0.0009340636883847038,-0.0025110011555313054,0.00013401629982337689,0.003345451415295464,0.0002979761148954864,-0.0925276069742383,0.0015385859178522903,-0.006226546811678505,-11.078116,8.30952,-19.387636,0.10085702,1
31,32,1660857396719405734,1660857396841649614,1660857396727715165,1660857396828577355,3.630770206451416,-8.309431,13.072259,0.12224388000000001,0.10086219,1,VALID,165,145,159,145,35,35,35,1.0,0.058046218604664156,13.492970989318565,4.723827994894236,3.5793989954981953,2.182071009883657,1.3838479935657233,0.3696029889397323,5.9503229858819395,28.145738964667544,0.9999999986936728,2.9311066992329542e-05,-4.1875001559428843e-05,0.00018734549415560148,-2.9308650187441448e-05,0.9999999979050377,5.7714190320732654e-05,-5.196400023428861e-05,4.187669313617285e-05,-5.771296294558729e-05,0.9999999974577782,-6.385372782589947e-05,0.0036326523988206485,0.10724006487525721,0.0035151031557528805,0.08653642311637752,0.0036555734996140225,0.10724006487524966,0.0002129286949312003,0.004417170675028404,0.00020463599404312943,0.004417170675028401,0.0037479645802121573,0.10881539197002676,0.0037735737513255683,0.10881539197002668,0.0034188349287082413,0.09324378351296181,1,-0.003436095081849022,-0.001131343299188108,-0.0003308721483179621,-0.10695980631624392,-0.0009250959051289305,-0.007691701950922415,-0.0014322347531088102,0.0031042574711680503,2.685953164464997e-05,-0.09307658719784234,0.0026141093886189273,-0.004933504739064339,8.30952,-13.072334,21.381854000000004,0.10086202600000001,1
32,33,1660857396841649614,1660857396923118062,1660857396828577355,1660857396929437473,3.731630563735962,13.072259,-6.319411,0.081468448,0.10086011800000001,1,VALID,157,151,156,151,39,39,39,1.0,0.05760128895856527,4.244922020006925,4.573458980303258,3.754422999918461,2.330415998585522,1.4090609911363572,0.3566819941624999,5.872659006854519,18.82135300547816,0.9999999978709294,-2.7806902469599662e-05,-5.9033187205525145e-05,0.00018456524033889422,2.780906224401255e-05,0.9999999989440874,3.658526058928843e-05,-0.00011566448755168617,5.90321698204042e-05,-3.658690216899591e-05,0.9999999975883007,9.713995892580959e-05,0.0016508044471726588,0.08754593409043367,0.00204562248272675,0.10801235059666092,0.0016776214663856812,0.0875459340904224,0.00025084661539658394,0.004286353280341651,0.00023849271108789872,0.004286353280341647,0.0016778268541572498,0.08607572809633347,0.0017007445905645583,0.08607572809633361,0.004323515096684969,0.11255105607535389,1,0.001251236773112344,-0.00010220774131579107,-0.0010719680209929589,-0.08660455937733881,-0.010810570188338866,0.006869113444042166,0.0019086484565717604,0.0037309142736958872,-0.0010630722190055413,-0.11106144712836614,-0.01243488318317215,0.013371285174808067,-13.072334,6.319575,-19.391909000000012,0.10086035700000001,1
33,34,1660857396923118062,1660857397045303838,1660857396929437473,1660857397030242279,3.832435369491577,-6.319411,15.061559,0.12218577600000001,0.10080480600000001,1,VALID,172,171,171,171,46,46,46,1.0,0.07757304900221838,4.85038201441057,3.9194590062834322,3.698059997987002,2.2406679927371442,1.4418170030694455,0.34872101969085634,2.725232014199719,15.561969019472599,0.9999999872827341,0.0001422873314340457,7.2033652537438e-05,-0.00021577832978212,-0.00014229106797854823,0.999999988531391,5.1869739468493844e-05,-0.00012782331601176062,-7.202627130450725e-05,-5.187998855419393e-05,0.9999999960603415,0.0001320423505476452,0.001926355059515394,0.1058044088315066,0.0021149292118806053,0.09943762803434143,0.001948763419349744,0.1058044088315122,0.00030169207626568376,0.009608885477850932,0.0002834330080600193,0.009608885477850933,0.0018791881048798714,0.11292513866304964,0.0019137978146584215,0.11292513866304947,0.004044073068959462,0.11222219865729872,1,0.001329077507881989,-0.0005324875883262569,-0.0012887411538556708,-0.10350395324473378,-0.0137333999662667,0.017126685251656386,0.0007372201560607565,0.003712830085665941,-0.001423350337603078,-0.11081538474480221,-0.011935335756798659,0.013100482681096811,6.319575,-15.061395,21.380969999999998,0.10080480600000001,1
34,35,1660857397045303838,1660857397126780454,1660857397030242279,1660857397131102398,3.933295488357544,15.061559,-4.321944,0.081476616,0.10086011900000001,1,VALID,166,164,165,164,41,41,41,1.0,0.32928615751837004,3.251072019338608,3.680949012050405,4.070388007676229,2.5893200072459877,1.4639570144936442,0.3958640154451132,2.7535869739949703,14.168900961522013,0.9999999968660128,-5.7789167093204634e-05,5.411456822632545e-05,-0.0002083908047357229,5.779851308007116e-05,0.9999999834132601,-0.00017272177435305705,-6.173609414453923e-05,-5.4104585881243025e-05,0.00017272490155333475,0.9999999836194009,-0.0018868048334181268,0.0006019931625289588,0.012986548552074425,0.0007957530999633988,0.01361854349659815,0.0005669053681044162,0.012986548552072546,0.0019057052398491555,0.01088639806626544,0.001899281588450915,0.010886398066265441,0.0018879332987770173,0.004066995513226874,0.0018824107809494158,0.004066995513226881,0.0062867620463583134,0.0052055563336397765,1,0.00015119624589413078,0.00028839535168137325,0.0005063235962185806,-0.0024340734928296756,0.012755152331065908,0.00017810685499553317,-0.004300437719621027,0.004579600821527863,0.00023847172296395002,-0.004098895986374325,0.0014720033383164328,-0.0028513812231828113,-15.061395,4.322108,-19.38350300000001,0.10086011900000001,1
35,36,1660857397126780454,1660857397249019254,1660857397131102398,1660857397231962279,4.034155368804932,-4.321944,17.056975,0.12223880000000001,0.10085988100000001,1,VALID,174,174,174,174,39,39,39,1.0,0.11552776106260063,3.534001996740699,3.5499950172379613,4.151892993832007,2.5099089834839106,1.625431003049016,0.490570004330948,2.753935958025977,14.49988194508478,0.9999999977687887,6.530955341894825e-05,-1.4038690507214658e-05,9.150461376683543e-05,-6.530851539435318e-05,0.9999999951347229,7.392801799891524e-05,-0.00014138866049242925,1.404351864474669e-05,-7.392710098793233e-05,0.9999999971687816,0.0002558435613008029,0.0024638800893768955,0.003639747116885231,0.0025646046356015417,0.006474969781984355,0.0024643956349824675,0.003639747116884801,0.00031621036436558895,0.00570882987351529,0.00030630013959438354,0.0057088298735152275,0.0022612579531450005,0.0040213384619013975,0.002258155452720478,0.004021338461901386,0.006475163190956831,0.00465029055927138,1,-0.002169918166461321,0.0009233408725153475,0.0007138640478632043,0.0035939280839665214,-0.00022000370879869506,-0.0005320204058257474,-0.0046421206986770654,0.004508084838776226,0.00023584922054593427,-0.0031010997797135376,0.0015664132547457321,-0.003091115337416235,4.322108,-17.056812,21.378919999999997,0.10085988000000001,1
36,37,1660857397249019254,1660857397330480062,1660857397231962279,1660857397332822397,4.135015249252319,17.056975,-2.342335,0.08146080800000001,0.10086011800000001,1,VALID,161,161,161,161,42,42,42,1.0,0.06269179345947298,5.833477014675736,3.2484879775438458,3.814557014266029,2.1782999974675477,1.617399015231058,0.494340987643227,5.663201998686418,19.079696998232976,0.9999999871563272,-4.407000237494257e-05,0.00015409471199010855,-0.00034916045872729454,4.4074495158057946e-05,0.9999999986037792,-2.915271081662232e-05,5.819098066374085e-05,-0.0001540934270149258,2.9159502088818956e-05,0.9999999877024696,-0.000160628002326914,0.0021117082697230073,0.02858765025832732,0.002596067127538123,0.03317489380838702,0.0021036586823845274,0.02858765025832689,0.0004164945180959962,0.009333660830430187,0.0003887165693674476,0.009333660830430236,0.002070162706015368,0.019299010854650554,0.0020764971439161035,0.019299010854650505,0.005150223446498234,0.02560120865019048,1,0.0017878338633594707,0.0005384437495376261,0.000986428011577912,-0.009033291451959857,0.0035134108618378366,0.026894133957479183,-0.0010259651465007419,0.004967087803293108,0.000894559009458132,-0.011999251983327254,0.0011689722381126942,0.02258468093520748,-17.056812,2.342261,-19.399073,0.10085988100000001,1
