sequence,frame,window,phase,relative_time_s,init_type,init_to_raw_translation_m,init_to_raw_rotation_deg,initial_translation_error_m,raw_endpoint_translation_error_m,translation_error_change_m,correction_ratio_translation,fitness,transformation_probability,iterations,converged
Floor01,F01_NDT_1098,W3_P050,PHASE2,110.133,ORACLE_RELATIVE,0.555213,1.44723,0,0.555213,0.555213,NA,0.0634203,1.77921,8,1
Floor01,F01_NDT_1098,W3_P050,PHASE2,110.133,PERFECT_INCREMENT,0.00929455,0.467001,0.626921,0.624911,-0.00201,0.00320614559091,2.92365,1.54352,1,1
Floor01,F01_NDT_1099,W3_P050,PHASE2,110.234,ONLINE_BASELINE,0.0285749,0.529969,0.552562,0.557942,0.00538,-0.00973646396242,2.37875,1.57391,1,1
Floor01,F01_NDT_1099,W3_P050,PHASE2,110.234,ORACLE_RELATIVE,0.543463,2.04468,0,0.543463,0.543463,NA,0.0529971,1.8213,8,1
Floor01,F01_NDT_1099,W3_P050,PHASE2,110.234,PERFECT_INCREMENT,0.0265517,0.386154,0.595451,0.603921,0.00847,-0.0142245121765,3.00249,1.55757,1,1
Floor01,F01_NDT_1100,W3_P050,PHASE2,110.335,ONLINE_BASELINE,0.0679138,1.00753,0.54249,0.533108,-0.009382,0.017294328006,1.05208,1.59766,2,1
Floor01,F01_NDT_1100,W3_P050,PHASE2,110.335,ORACLE_RELATIVE,0.505963,1.72756,0,0.505963,0.505963,NA,0.0528516,1.79315,8,1
Floor01,F01_NDT_1100,W3_P050,PHASE2,110.335,PERFECT_INCREMENT,0.0858757,1.31959,0.561195,0.586948,0.025753,-0.0458895749249,0.775452,1.64644,3,1
Floor01,F01_NDT_1101,W3_P050,PHASE2,110.436,ONLINE_BASELINE,0.145056,2.31915,0.480919,0.572501,0.091582,-0.190431236861,0.424931,1.7035,4,1
Floor01,F01_NDT_1101,W3_P050,PHASE2,110.436,ORACLE_RELATIVE,0.506579,1.22603,0,0.506579,0.506579,NA,0.0480067,1.82466,8,1
Floor01,F01_NDT_1101,W3_P050,PHASE2,110.436,PERFECT_INCREMENT,0.0645232,1.19364,0.534383,0.556586,0.022203,-0.0415488516663,0.600199,1.64366,2,1
Floor01,F01_NDT_1102,W3_P050,PHASE2,110.536,ONLINE_BASELINE,0.0515527,0.811213,0.62127,0.598245,-0.023025,0.037061181129,0.0674109,1.71289,2,1
Floor01,F01_NDT_1102,W3_P050,PHASE2,110.536,ORACLE_RELATIVE,0.431923,1.67433,0,0.431923,0.431923,NA,0.0469548,1.78535,7,1
Floor01,F01_NDT_1102,W3_P050,PHASE2,110.536,PERFECT_INCREMENT,0.017176,0.78764,0.574652,0.572335,-0.002317,0.00403200545722,0.0652348,1.71956,1,1
Floor01,F01_NDT_1103,W3_P050,PHASE2,110.637,ONLINE_BASELINE,0.0285664,0.661397,0.624656,0.606927,-0.017729,0.0283820214646,0.0791861,1.72294,1,1
Floor01,F01_NDT_1103,W3_P050,PHASE2,110.637,ORACLE_RELATIVE,0.448494,1.65066,0,0.448494,0.448494,NA,0.0440105,1.81053,7,1
Floor01,F01_NDT_1103,W3_P050,PHASE2,110.637,PERFECT_INCREMENT,0.0209826,0.343609,0.601641,0.586798,-0.014843,0.0246708585352,0.0776141,1.71323,1,1
Floor01,F01_NDT_1104,W3_P050,PHASE2,110.738,ONLINE_BASELINE,0.0659926,0.367965,0.617073,0.590178,-0.026895,0.0435847946677,0.0851357,1.75661,2,1
Floor01,F01_NDT_1104,W3_P050,PHASE2,110.738,ORACLE_RELATIVE,0.451201,1.66401,0,0.451201,0.451201,NA,0.0474006,1.80995,7,1
Floor01,F01_NDT_1104,W3_P050,PHASE2,110.738,PERFECT_INCREMENT,0.0621224,0.214093,0.610531,0.58002,-0.030511,0.0499745303678,0.083585,1.76772,2,1
Floor01,F01_NDT_1105,W3_P050,PHASE2,110.839,ONLINE_BASELINE,0.0144345,0.292305,0.569369,0.556177,-0.013192,0.0231695087017,0.0867527,1.7161,1,1
Floor01,F01_NDT_1105,W3_P050,PHASE2,110.839,ORACLE_RELATIVE,0.443997,2.98116,0,0.443997,0.443997,NA,0.0531843,1.76945,7,1
Floor01,F01_NDT_1105,W3_P050,PHASE2,110.839,PERFECT_INCREMENT,0.0154547,1.42567,0.592136,0.576708,-0.015428,0.0260548252428,0.086836,1.71567,1,1
Floor01,F01_NDT_1106,W3_P050,PHASE2,110.94,ONLINE_BASELINE,0.018642,0.86029,0.522185,0.533463,0.011278,-0.021597709624,0.0773392,1.77721,1,1
Floor01,F01_NDT_1106,W3_P050,PHASE2,110.94,ORACLE_RELATIVE,0.473489,1.78512,0,0.473489,0.473489,NA,0.051154,1.79451,7,1
Floor01,F01_NDT_1106,W3_P050,PHASE2,110.94,PERFECT_INCREMENT,0.00989117,1.44387,0.557986,0.555571,-0.002415,0.00432806557871,0.0762349,1.78052,1,1
Floor01,F01_NDT_1107,W3_P050,PHASE2,111.041,ONLINE_BASELINE,0.0171599,0.204889,0.492561,0.50455,0.011989,-0.0243401324912,0.0890431,1.77137,1,1
Floor01,F01_NDT_1107,W3_P050,PHASE2,111.041,ORACLE_RELATIVE,0.49195,2.32363,0,0.49195,0.49195,NA,0.0472314,1.77449,8,1
Floor01,F01_NDT_1107,W3_P050,PHASE2,111.041,PERFECT_INCREMENT,0.0224294,0.686964,0.536943,0.54008,0.003137,-0.00584233335754,0.0968927,1.75193,1,1
Floor01,F01_NDT_1108,W3_P050,PHASE2,111.141,ONLINE_BASELINE,0.0263686,0.566967,0.478735,0.491382,0.012647,-0.0264175378863,0.0769518,1.742,1,1
Floor01,F01_NDT_1108,W3_P050,PHASE2,111.141,ORACLE_RELATIVE,0.473446,1.35789,0,0.473446,0.473446,NA,0.0497917,1.75988,7,1
Floor01,F01_NDT_1108,W3_P050,PHASE2,111.141,PERFECT_INCREMENT,0.0166502,1.30133,0.507293,0.510064,0.002771,-0.00546232650559,0.0740616,1.75682,1,1
Floor01,F01_NDT_1109,W3_P050,PHASE2,111.242,ONLINE_BASELINE,0.0255936,0.327484,0.45688,0.46221,0.00533,-0.0116660829977,0.197892,1.70531,1,1
Floor01,F01_NDT_1109,W3_P050,PHASE2,111.242,ORACLE_RELATIVE,0.464317,0.946192,0,0.464317,0.464317,NA,0.054083,1.77552,7,1
Floor01,F01_NDT_1109,W3_P050,PHASE2,111.242,PERFECT_INCREMENT,0.00396403,0.780722,0.497195,0.494958,-0.002237,0.00449924074055,0.36147,1.67747,1,1
Floor01,F01_NDT_1110,W3_P050,PHASE2,111.343,ONLINE_BASELINE,0.0222434,0.191642,0.439186,0.446673,0.007487,-0.0170474468676,0.334452,1.53288,1,1
Floor01,F01_NDT_1110,W3_P050,PHASE2,111.343,ORACLE_RELATIVE,0.578068,1.26391,0,0.578068,0.578068,NA,0.0652933,1.71099,9,1
Floor01,F01_NDT_1110,W3_P050,PHASE2,111.343,PERFECT_INCREMENT,0.0146338,0.142845,0.465164,0.470311,0.005147,-0.0110649147397,0.208746,1.55935,1,1
Floor01,F01_NDT_1111,W3_P050,PHASE2,111.444,ONLINE_BASELINE,0.0193029,0.251872,0.424673,0.423469,-0.001204,0.00283512255312,0.368279,1.42428,1,1
Floor01,F01_NDT_1111,W3_P050,PHASE2,111.444,ORACLE_RELATIVE,0.58766,1.82956,0,0.58766,0.58766,NA,0.0780073,1.70738,9,1
Floor01,F01_NDT_1111,W3_P050,PHASE2,111.444,PERFECT_INCREMENT,0.056227,0.237826,0.450254,0.472531,0.022277,-0.0494765176989,0.511485,1.411,2,1
Floor01,F01_NDT_1112,W3_P050,PHASE2,111.545,ONLINE_BASELINE,0.00722804,0.194472,0.409089,0.415183,0.006094,-0.0148965139615,0.334302,1.34672,1,1
Floor01,F01_NDT_1112,W3_P050,PHASE2,111.545,ORACLE_RELATIVE,0.564569,0.954534,0,0.564569,0.564569,NA,0.0717188,1.72273,9,1
Floor01,F01_NDT_1112,W3_P050,PHASE2,111.545,PERFECT_INCREMENT,0.00553744,0.479662,0.426305,0.425963,-0.000342,0.000802242525891,0.48122,1.31047,1,1
Floor01,F01_NDT_1113,W3_P050,PHASE2,111.646,ONLINE_BASELINE,0.102074,1.18338,0.411216,0.44069,0.029474,-0.0716752266449,0.143577,1.53431,3,1
Floor01,F01_NDT_1113,W3_P050,PHASE2,111.646,ORACLE_RELATIVE,0.51866,0.905494,0,0.51866,0.51866,NA,0.0989059,1.7325,8,1
Floor01,F01_NDT_1113,W3_P050,PHASE2,111.646,PERFECT_INCREMENT,0.103855,1.16112,0.416921,0.440562,0.023641,-0.0567037880078,0.143973,1.52163,3,1
Floor01,F01_NDT_1114,W3_P050,PHASE2,111.747,ONLINE_BASELINE,0.319899,1.32574,0.486294,0.549503,0.063209,-0.129981040276,0.0585492,1.76402,6,1
Floor01,F01_NDT_1114,W3_P050,PHASE2,111.747,ORACLE_RELATIVE,0.54198,0.9161,0,0.54198,0.54198,NA,0.08028,1.7211,9,1
Floor01,F01_NDT_1114,W3_P050,PHASE2,111.747,PERFECT_INCREMENT,0.245017,1.05803,0.441321,0.559619,0.118298,-0.268054318739,0.0647248,1.7524,5,1
Floor01,F01_NDT_1115,W3_P050,PHASE2,111.847,ONLINE_BASELINE,0.38674,0.373304,0.767663,0.496567,-0.271096,0.353144543895,0.058777,1.77012,6,1
Floor01,F01_NDT_1115,W3_P050,PHASE2,111.847,ORACLE_RELATIVE,0.450894,0.315572,0,0.450894,0.450894,NA,0.0899149,1.70714,7,1
Floor01,F01_NDT_1115,W3_P050,PHASE2,111.847,PERFECT_INCREMENT,0.0843096,0.582307,0.549197,0.465702,-0.083495,0.152031056251,0.0748499,1.71042,2,1
Floor01,F01_NDT_1116,W3_P050,PHASE2,111.948,ONLINE_BASELINE,0.255317,0.42668,0.467687,0.52007,0.052383,-0.112004396103,0.0602553,1.75593,4,1
Floor01,F01_NDT_1116,W3_P050,PHASE2,111.948,ORACLE_RELATIVE,0.538816,0.964659,0,0.538816,0.538816,NA,0.084419,1.72998,8,1
Floor01,F01_NDT_1116,W3_P050,PHASE2,111.948,PERFECT_INCREMENT,0.125437,0.838193,0.49654,0.543401,0.046861,-0.0943750755226,0.0592557,1.76127,3,1
Floor01,F01_NDT_1117,W3_P050,PHASE2,112.049,ONLINE_BASELINE,0.298323,0.215692,0.630068,0.485499,-0.144569,0.22944983716,0.0599073,1.80198,5,1
Floor01,F01_NDT_1117,W3_P050,PHASE2,112.049,ORACLE_RELATIVE,0.469835,0.726522,0,0.469835,0.469835,NA,0.0714745,1.78063,7,1
Floor01,F01_NDT_1117,W3_P050,PHASE2,112.049,PERFECT_INCREMENT,0.119298,0.338143,0.520382,0.481144,-0.039238,0.0754023006176,0.0605665,1.8007,3,1
Floor01,F01_NDT_1118,W3_P050,PHASE2,112.15,ONLINE_BASELINE,0.249425,0.140559,0.484845,0.506086,0.021241,-0.0438098773835,0.0607947,1.7957,4,1
Floor01,F01_NDT_1118,W3_P050,PHASE2,112.15,ORACLE_RELATIVE,0.517936,0.820997,0,0.517936,0.517936,NA,0.0693461,1.77498,8,1
Floor01,F01_NDT_1118,W3_P050,PHASE2,112.15,PERFECT_INCREMENT,0.12196,0.261321,0.485758,0.507262,0.021504,-0.0442689569703,0.0598879,1.79048,3,1
Floor01,F01_NDT_1119,W3_P050,PHASE2,112.251,ONLINE_BASELINE,0.220165,0.233175,0.564416,0.497352,-0.067064,0.118820161016,0.0659874,1.76601,4,1
Floor01,F01_NDT_1119,W3_P050,PHASE2,112.251,ORACLE_RELATIVE,0.475376,0.820352,0,0.475376,0.475376,NA,0.0813487,1.72605,7,1
Floor01,F01_NDT_1119,W3_P050,PHASE2,112.251,PERFECT_INCREMENT,0.0795948,0.148089,0.506208,0.507441,0.001233,-0.00243575763323,0.0736744,1.7621,2,1
Floor01,F01_NDT_1120,W3_P050,PHASE2,112.352,ONLINE_BASELINE,0.16983,0.112338,0.508694,0.523736,0.015042,-0.0295698396285,0.0625347,1.75953,3,1
Floor01,F01_NDT_1120,W3_P050,PHASE2,112.352,ORACLE_RELATIVE,0.537638,0.900837,0,0.537638,0.537638,NA,0.0705218,1.73119,9,1
Floor01,F01_NDT_1120,W3_P050,PHASE2,112.352,PERFECT_INCREMENT,0.0648572,0.0428626,0.497496,0.50638,0.008884,-0.0178574300095,0.0613933,1.75183,2,1
Floor01,F01_NDT_1121,W3_P050,PHASE2,112.453,ONLINE_BASELINE,0.111184,0.125635,0.543098,0.52472,-0.018378,0.0338391966091,0.0678712,1.74398,2,1
Floor01,F01_NDT_1121,W3_P050,PHASE2,112.453,ORACLE_RELATIVE,0.50498,0.355953,0,0.50498,0.50498,NA,0.0765965,1.73976,8,1
Floor01,F01_NDT_1121,W3_P050,PHASE2,112.453,PERFECT_INCREMENT,0.0640934,0.255421,0.524309,0.512905,-0.011404,0.0217505326058,0.065283,1.73212,2,1
Floor01,F01_NDT_1122,W3_P050,PHASE2,112.553,ONLINE_BASELINE,0.0603805,0.10246,0.528962,0.529696,0.000734,-0.00138762330753,0.0594108,1.73519,2,1
Floor01,F01_NDT_1122,W3_P050,PHASE2,112.553,ORACLE_RELATIVE,0.504175,0.466511,0,0.504175,0.504175,NA,0.0728159,1.72056,9,1
Floor01,F01_NDT_1122,W3_P050,PHASE2,112.553,PERFECT_INCREMENT,0.0213129,0.0728411,0.524996,0.532003,0.007007,-0.0133467683563,0.0625633,1.72864,1,1
Floor01,F01_NDT_1123,W3_P050,PHASE2,112.654,ONLINE_BASELINE,0.053487,0.0282094,0.564692,0.518314,-0.046378,0.0821297273558,0.0642524,1.70824,2,1
Floor01,F01_NDT_1123,W3_P050,PHASE2,112.654,ORACLE_RELATIVE,0.49196,0.509342,0,0.49196,0.49196,NA,0.0758143,1.70183,8,1
Floor01,F01_NDT_1123,W3_P050,PHASE2,112.654,PERFECT_INCREMENT,0.0166873,0.016261,0.529756,0.516614,-0.013142,0.0248076472942,0.0651257,1.71123,1,1
Floor01,F01_NDT_1124,W3_P050,PHASE2,112.755,ONLINE_BASELINE,0.0245255,0.0920675,0.507588,0.525097,0.017509,-0.0344945112966,0.0677494,1.69435,1,1
Floor01,F01_NDT_1124,W3_P050,PHASE2,112.755,ORACLE_RELATIVE,0.536053,0.629968,0,0.536053,0.536053,NA,0.0871156,1.6822,9,1
Floor01,F01_NDT_1124,W3_P050,PHASE2,112.755,PERFECT_INCREMENT,0.0135916,0.0369795,0.518465,0.528834,0.010369,-0.0199994213688,0.064873,1.69399,1,1
Floor01,F01_NDT_1125,W3_P050,PHASE2,112.856,ONLINE_BASELINE,0.0250544,0.0851147,0.531807,0.554137,0.02233,-0.0419889170319,0.0654683,1.69408,1,1
Floor01,F01_NDT_1125,W3_P050,PHASE2,112.856,ORACLE_RELATIVE,0.6001,0.773994,0,0.6001,0.6001,NA,0.0767028,1.6753,10,1
Floor01,F01_NDT_1125,W3_P050,PHASE2,112.856,PERFECT_INCREMENT,0.0526372,0.101689,0.525215,0.573914,0.048699,-0.0927220281218,0.0693435,1.68563,2,1
Floor01,F01_NDT_1126,W3_P050,PHASE2,112.957,ONLINE_BASELINE,0.0242804,0.0574604,0.583803,0.564955,-0.018848,0.0322848632158,0.062163,1.6896,1,1
Floor01,F01_NDT_1126,W3_P050,PHASE2,112.957,ORACLE_RELATIVE,0.540923,0.740628,0,0.540923,0.540923,NA,0.0719874,1.67081,8,1
Floor01,F01_NDT_1126,W3_P050,PHASE2,112.957,PERFECT_INCREMENT,0.0197175,0.078148,0.554439,0.535821,-0.018618,0.0335798888606,0.0616226,1.69573,1,1
Floor01,F01_NDT_1127,W3_P050,PHASE2,113.058,ONLINE_BASELINE,0.0077367,0.106559,0.566231,0.562415,-0.003816,0.00673929897869,0.0629111,1.69685,1,1
Floor01,F01_NDT_1127,W3_P050,PHASE2,113.058,ORACLE_RELATIVE,0.534315,0.443622,0,0.534315,0.534315,NA,0.0683909,1.68572,8,1
Floor01,F01_NDT_1127,W3_P050,PHASE2,113.058,PERFECT_INCREMENT,0.0291576,0.0463876,0.565575,0.54744,-0.018135,0.0320647129028,0.0611586,1.69455,1,1
Floor01,F01_NDT_1128,W3_P050,PHASE2,113.159,ONLINE_BASELINE,0.0274726,0.0252296,0.560298,0.554548,-0.00575,0.0102623960821,0.0638914,1.69733,1,1
Floor01,F01_NDT_1128,W3_P050,PHASE2,113.159,ORACLE_RELATIVE,0.54394,0.53693,0,0.54394,0.54394,NA,0.0881543,1.67248,8,1
Floor01,F01_NDT_1128,W3_P050,PHASE2,113.159,PERFECT_INCREMENT,0.0203722,0.0873787,0.562828,0.558966,-0.003862,0.0068617765996,0.0665981,1.69324,1,1
Floor01,F01_NDT_1129,W3_P050,PHASE2,113.259,ONLINE_BASELINE,0.00750274,0.07253,0.541795,0.53947,-0.002325,0.00429129098644,0.0570631,1.72731,1,1
Floor01,F01_NDT_1129,W3_P050,PHASE2,113.259,ORACLE_RELATIVE,0.53872,0.781725,0,0.53872,0.53872,NA,0.0683424,1.70322,8,1
Floor01,F01_NDT_1129,W3_P050,PHASE2,113.259,PERFECT_INCREMENT,0.00903421,0.184077,0.554784,0.54831,-0.006474,0.0116694064717,0.0569772,1.72132,1,1
Floor01,F01_NDT_1130,W3_P050,PHASE2,113.36,ONLINE_BASELINE,0.0192969,0.0621888,0.525016,0.539376,0.01436,-0.0273515473814,0.0624689,1.70091,1,1
Floor01,F01_NDT_1130,W3_P050,PHASE2,113.36,ORACLE_RELATIVE,0.558403,0.36062,0,0.558403,0.558403,NA,0.0920838,1.68616,8,1
Floor01,F01_NDT_1130,W3_P050,PHASE2,113.36,PERFECT_INCREMENT,0.00788284,0.145597,0.539859,0.547541,0.007682,-0.0142296414434,0.0618675,1.71064,1,1
Floor01,F01_NDT_1131,W3_P050,PHASE2,113.461,ONLINE_BASELINE,0.00694762,0.0726324,0.540099,0.539484,-0.000615,0.00113868013086,0.0566961,1.73318,1,1
Floor01,F01_NDT_1131,W3_P050,PHASE2,113.461,ORACLE_RELATIVE,0.537539,0.772411,0,0.537539,0.537539,NA,0.0694149,1.71034,8,1
Floor01,F01_NDT_1131,W3_P050,PHASE2,113.461,PERFECT_INCREMENT,0.0164442,0.066951,0.539612,0.549984,0.010372,-0.0192212182086,0.06118,1.73633,1,1
Floor01,F01_NDT_1132,W3_P050,PHASE2,113.562,ONLINE_BASELINE,0.0163153,0.0369669,0.539923,0.528651,-0.011272,0.0208770509869,0.057548,1.75569,1,1
Floor01,F01_NDT_1132,W3_P050,PHASE2,113.562,ORACLE_RELATIVE,0.53492,0.356124,0,0.53492,0.53492,NA,0.0841077,1.72795,8,1
Floor01,F01_NDT_1132,W3_P050,PHASE2,113.562,PERFECT_INCREMENT,0.0193523,0.148771,0.539999,0.520896,-0.019103,0.035375991437,0.0558602,1.75222,1,1
Floor01,F01_NDT_1133,W3_P050,PHASE2,113.663,ONLINE_BASELINE,0.0184907,0.0576935,0.520462,0.537236,0.016774,-0.0322290580292,0.055905,1.74165,1,1
Floor01,F01_NDT_1133,W3_P050,PHASE2,113.663,ORACLE_RELATIVE,0.551024,0.666213,0,0.551024,0.551024,NA,0.0622575,1.72659,9,1
Floor01,F01_NDT_1133,W3_P050,PHASE2,113.663,PERFECT_INCREMENT,0.00645835,0.073591,0.528889,0.53222,0.003331,-0.00629810792057,0.053391,1.74024,1,1
Floor01,F01_NDT_1134,W3_P050,PHASE2,113.764,ONLINE_BASELINE,0.0145975,0.107032,0.54592,0.545205,-0.000715,0.00130971570926,0.0516854,1.76797,1,1
Floor01,F01_NDT_1134,W3_P050,PHASE2,113.764,ORACLE_RELATIVE,0.556088,0.493725,0,0.556088,0.556088,NA,0.061077,1.74907,9,1
Floor01,F01_NDT_1134,W3_P050,PHASE2,113.764,PERFECT_INCREMENT,0.00860338,0.0787548,0.537144,0.542751,0.005607,-0.0104385416201,0.0528667,1.76836,1,1
Floor01,F01_NDT_1135,W3_P050,PHASE2,113.865,ONLINE_BASELINE,0.00883069,0.0661124,0.573268,0.566589,-0.006679,0.0116507462478,0.0526697,1.77735,1,1
Floor01,F01_NDT_1135,W3_P050,PHASE2,113.865,ORACLE_RELATIVE,0.574681,0.414738,0,0.574681,0.574681,NA,0.065247,1.76412,9,1
Floor01,F01_NDT_1135,W3_P050,PHASE2,113.865,PERFECT_INCREMENT,0.0154445,0.153739,0.545387,0.554215,0.008828,-0.0161866711161,0.0532989,1.7765,1,1
Floor01,F01_NDT_1136,W3_P050,PHASE2,113.965,ONLINE_BASELINE,0.0106002,0.0542299,0.58874,0.586945,-0.001795,0.00304888405748,0.0531074,1.7852,1,1
Floor01,F01_NDT_1136,W3_P050,PHASE2,113.965,ORACLE_RELATIVE,0.580242,0.283916,0,0.580242,0.580242,NA,0.0628837,1.77207,9,1
Floor01,F01_NDT_1136,W3_P050,PHASE2,113.965,PERFECT_INCREMENT,0.00694883,0.117171,0.567091,0.56996,0.002869,-0.00505915276384,0.0532281,1.78829,1,1
Floor01,F01_NDT_1137,W3_P050,PHASE2,114.066,ONLINE_BASELINE,0.01238,0.0514636,0.586678,0.577137,-0.009541,0.016262754015,0.0561237,1.76233,1,1
Floor01,F01_NDT_1137,W3_P050,PHASE2,114.066,ORACLE_RELATIVE,0.56926,0.318756,0,0.56926,0.56926,NA,0.0683744,1.73931,9,1
Floor01,F01_NDT_1137,W3_P050,PHASE2,114.066,PERFECT_INCREMENT,0.0132592,0.106542,0.587401,0.579247,-0.008154,0.0138814881146,0.0564358,1.76288,1,1
Floor01,F01_NDT_1138,W3_P050,PHASE2,114.167,ONLINE_BASELINE,0.0168721,0.14072,0.568043,0.553717,-0.014326,0.0252199217313,0.0553567,1.77993,1,1
Floor01,F01_NDT_1138,W3_P050,PHASE2,114.167,ORACLE_RELATIVE,0.555423,0.740664,0,0.555423,0.555423,NA,0.0642183,1.77028,9,1
Floor01,F01_NDT_1138,W3_P050,PHASE2,114.167,PERFECT_INCREMENT,0.0166014,0.210235,0.577796,0.563238,-0.014558,0.0251957438265,0.0557411,1.78371,1,1
Floor01,F01_NDT_1139,W3_P050,PHASE2,114.268,ONLINE_BASELINE,0.0206973,0.120314,0.53091,0.543876,0.012966,-0.0244222184551,0.0561311,1.77196,1,1
Floor01,F01_NDT_1139,W3_P050,PHASE2,114.268,ORACLE_RELATIVE,0.535721,0.49015,0,0.535721,0.535721,NA,0.0637645,1.76006,8,1
Floor01,F01_NDT_1139,W3_P050,PHASE2,114.268,PERFECT_INCREMENT,0.0145943,0.0853774,0.554651,0.549273,-0.005378,0.00969618733221,0.05488,1.77493,1,1
Floor01,F01_NDT_1140,W3_P050,PHASE2,114.369,ONLINE_BASELINE,0.015337,0.028181,0.533959,0.541573,0.007614,-0.0142595217985,0.0563708,1.76918,1,1
Floor01,F01_NDT_1140,W3_P050,PHASE2,114.369,ORACLE_RELATIVE,0.531521,0.491111,0,0.531521,0.531521,NA,0.0672684,1.75351,8,1
Floor01,F01_NDT_1140,W3_P050,PHASE2,114.369,PERFECT_INCREMENT,0.00800519,0.126483,0.54423,0.54806,0.00383,-0.00703746577734,0.0576332,1.7762,1,1
Floor01,F01_NDT_1141,W3_P050,PHASE2,114.47,ONLINE_BASELINE,0.0286763,0.0502412,0.564985,0.545031,-0.019954,0.0353177517987,0.0545273,1.76506,1,1
Floor01,F01_NDT_1141,W3_P050,PHASE2,114.47,ORACLE_RELATIVE,0.500959,0.647345,0,0.500959,0.500959,NA,0.0648826,1.74115,8,1
Floor01,F01_NDT_1141,W3_P050,PHASE2,114.47,PERFECT_INCREMENT,0.0166467,0.0960504,0.541954,0.534282,-0.007672,0.0141561829971,0.0544524,1.76584,1,1
Floor01,F01_NDT_1142,W3_P050,PHASE2,114.571,ONLINE_BASELINE,0.0176806,0.054076,0.548627,0.54246,-0.006167,0.0112407883681,0.0571353,1.76423,1,1
Floor01,F01_NDT_1142,W3_P050,PHASE2,114.571,ORACLE_RELATIVE,0.518164,0.712611,0,0.518164,0.518164,NA,0.0676536,1.73647,8,1
Floor01,F01_NDT_1142,W3_P050,PHASE2,114.571,PERFECT_INCREMENT,0.0159141,0.088933,0.545574,0.534368,-0.011206,0.0205398351094,0.0562111,1.76036,1,1
Floor01,F01_NDT_1143,W3_P050,PHASE2,114.671,ONLINE_BASELINE,0.019832,0.0409389,0.513928,0.532967,0.019039,-0.0370460453604,0.0562235,1.73699,1,1
Floor01,F01_NDT_1143,W3_P050,PHASE2,114.671,ORACLE_RELATIVE,0.566413,0.700837,0,0.566413,0.566413,NA,0.0671024,1.71022,9,1
Floor01,F01_NDT_1143,W3_P050,PHASE2,114.671,PERFECT_INCREMENT,0.0205117,0.113694,0.542667,0.558127,0.01546,-0.0284889259896,0.0569899,1.73679,1,1
Floor01,F01_NDT_1144,W3_P050,PHASE2,114.772,ONLINE_BASELINE,0.0139941,0.0676258,0.524291,0.529328,0.005037,-0.00960726009029,0.0564835,1.76818,1,1
Floor01,F01_NDT_1144,W3_P050,PHASE2,114.772,ORACLE_RELATIVE,0.533761,0.785868,0,0.533761,0.533761,NA,0.0655416,1.75943,8,1
Floor01,F01_NDT_1144,W3_P050,PHASE2,114.772,PERFECT_INCREMENT,0.00776173,0.0969268,0.533372,0.531696,-0.001676,0.00314227218527,0.0564216,1.76279,1,1
Floor01,F01_NDT_1145,W3_P050,PHASE2,114.873,ONLINE_BASELINE,0.0173153,0.106186,0.526244,0.528455,0.002211,-0.00420147308093,0.060909,1.74961,1,1
Floor01,F01_NDT_1145,W3_P050,PHASE2,114.873,ORACLE_RELATIVE,0.519004,0.844752,0,0.519004,0.519004,NA,0.0678997,1.72494,8,1
Floor01,F01_NDT_1145,W3_P050,PHASE2,114.873,PERFECT_INCREMENT,0.0182526,0.251343,0.530162,0.521053,-0.009109,0.0171815407366,0.0609383,1.72893,1,1
Floor01,F01_NDT_1146,W3_P050,PHASE2,114.974,ONLINE_BASELINE,0.0142686,0.0601808,0.52737,0.527262,-0.000108,0.000204789806019,0.0576061,1.76732,1,1
Floor01,F01_NDT_1146,W3_P050,PHASE2,114.974,ORACLE_RELATIVE,0.54781,0.582205,0,0.54781,0.54781,NA,0.0687469,1.72988,9,1
Floor01,F01_NDT_1146,W3_P050,PHASE2,114.974,PERFECT_INCREMENT,0.0140468,0.310694,0.528197,0.536457,0.00826,-0.0156381047223,0.0606824,1.75141,1,1
Floor01,F01_NDT_1147,W3_P050,PHASE2,115.075,ONLINE_BASELINE,0.0266968,0.100794,0.531243,0.538951,0.007708,-0.0145093676528,0.0558153,1.76134,1,1
Floor01,F01_NDT_1147,W3_P050,PHASE2,115.075,ORACLE_RELATIVE,0.555978,1.17133,0,0.555978,0.555978,NA,0.0593537,1.76447,9,1
Floor01,F01_NDT_1147,W3_P050,PHASE2,115.075,PERFECT_INCREMENT,0.0208493,0.24507,0.527063,0.538815,0.011752,-0.0222971447436,0.0590994,1.74058,1,1
Floor01,F01_NDT_1148,W3_P050,PHASE2,115.176,ONLINE_BASELINE,0.00881659,0.0925081,0.553011,0.553443,0.000432,-0.000781177951252,0.062948,1.74456,1,1
Floor01,F01_NDT_1148,W3_P050,PHASE2,115.176,ORACLE_RELATIVE,0.575271,0.844416,0,0.575271,0.575271,NA,0.0679143,1.73487,9,1
Floor01,F01_NDT_1148,W3_P050,PHASE2,115.176,PERFECT_INCREMENT,0.0152612,0.179338,0.53847,0.531839,-0.006631,0.0123145207718,0.0713658,1.70291,1,1
Floor01,F01_NDT_1149,W3_P050,PHASE2,115.277,ONLINE_BASELINE,0.0152571,0.0511519,0.591711,0.605293,0.013582,-0.0229537730412,0.0635833,1.74132,1,1
Floor01,F01_NDT_1149,W3_P050,PHASE2,115.277,ORACLE_RELATIVE,0.651247,0.780812,0,0.651247,0.651247,NA,0.0973258,1.71496,10,1
