sequence,record_scope,frame,window,phase,relative_time_s,actual_timestamp,init_type,initial_translation_error_m,initial_rotation_error_deg,raw_endpoint_translation_error_m,raw_endpoint_rotation_error_deg,translation_error_change_m,rotation_error_change_deg,correction_ratio_translation,ndt_displacement_translation_m,ndt_displacement_rotation_deg,fitness,transformation_probability,iterations,converged,translation_limited,rotation_limited,baseline_oracle_endpoint_separation_m,baseline_oracle_endpoint_separation_deg,window_stats_inclusion,source,observation_conditioning
Floor01,registration_counterfactual,F01_NDT_1396,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.188,1660857533.39,PERFECT_INCREMENT,4.30012,29.1187,4.25965,29.0618,-0.04047,-0.0569,0.00941136526423,0.0547357,0.0816546,15.2362,0.806645,2,1,0,1,3.88759,29.611,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1397,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.288,1660857533.49,ONLINE_BASELINE,4.59148,31.1357,4.57586,31.1841,-0.01562,0.0484,0.00340195318285,0.0234032,0.133574,15.6322,0.772583,1,1,0,1,4.00149,30.0576,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1397,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.288,1660857533.49,ORACLE_RELATIVE,0,8.02868e-16,0.808053,1.55512,0.808053,1.55512,NA,0.808053,1.55512,0.312043,1.34029,15,1,0,1,4.00149,30.0576,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1397,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.288,1660857533.49,PERFECT_INCREMENT,4.45673,30.5584,4.37698,30.6717,-0.07975,0.1133,0.0178942857207,0.0843577,0.679723,15.0606,0.770425,3,1,0,1,4.00149,30.0576,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1398,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.389,1660857533.59,ONLINE_BASELINE,4.66749,31.4418,4.66052,31.5451,-0.00697,0.1033,0.00149330796638,0.0214433,0.208065,17.7621,0.769535,1,1,0,1,4.21794,30.644,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1398,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.389,1660857533.59,ORACLE_RELATIVE,0,2.98924e-16,0.719689,1.16296,0.719689,1.16296,NA,0.719689,1.16296,0.383899,1.35867,11,1,0,1,4.21794,30.644,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1398,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.389,1660857533.59,PERFECT_INCREMENT,4.55027,31.8046,4.54186,31.8619,-0.00841,0.0573,0.00184824197245,0.0304443,0.696075,18.2166,0.773307,1,1,0,1,4.21794,30.644,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1399,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.49,1660857533.69,ONLINE_BASELINE,4.87273,30.9455,4.8701,30.8403,-0.00263,-0.1052,0.000539738503878,0.0626775,0.204261,19.4386,0.746399,2,1,0,1,4.40413,31.4719,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1399,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.49,1660857533.69,ORACLE_RELATIVE,0,1.49089e-16,0.757018,0.982083,0.757018,0.982083,NA,0.757018,0.982083,0.34355,1.38133,11,1,0,1,4.40413,31.4719,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1399,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.49,1660857533.69,PERFECT_INCREMENT,4.6851,32.7081,4.68203,32.7386,-0.00307,0.0305,0.000655268830975,0.0149228,0.298814,20.0872,0.742698,1,1,0,1,4.40413,31.4719,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1400,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.591,1660857533.79,ONLINE_BASELINE,5.07077,31.0763,5.05248,30.9351,-0.01829,-0.1412,0.00360694726836,0.0584014,0.576523,17.4973,0.782358,2,1,0,0,4.55375,31.0042,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1400,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.591,1660857533.79,ORACLE_RELATIVE,0,6.5526e-17,0.725265,0.840055,0.725265,0.840055,NA,0.725265,0.840055,0.323229,1.38815,11,1,0,0,4.55375,31.0042,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1400,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.591,1660857533.79,PERFECT_INCREMENT,4.89347,30.8845,4.88011,30.8061,-0.01336,-0.0784,0.00273016898029,0.0173971,0.34151,16.0283,0.777499,1,1,0,0,4.55375,31.0042,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1401,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.692,1660857533.89,ONLINE_BASELINE,5.22911,32.6148,5.1891,32.5492,-0.04001,-0.0656,0.00765139765658,0.077391,0.569548,17.9155,0.751372,2,1,0,0,4.70509,31.3157,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1401,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.692,1660857533.89,ORACLE_RELATIVE,0,7.95163e-16,0.802021,1.56429,0.802021,1.56429,NA,0.802021,1.56429,0.300989,1.40789,14,1,0,0,4.70509,31.3157,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1401,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.692,1660857533.89,PERFECT_INCREMENT,5.04254,30.9351,5.01721,31.0312,-0.02533,0.0961,0.00502326208617,0.0612282,0.657405,17.5326,0.759132,2,1,0,0,4.70509,31.3157,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1402,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.793,1660857533.99,ONLINE_BASELINE,5.33174,31.5301,5.28933,31.4275,-0.04241,-0.1026,0.00795425133259,0.0737553,0.261722,15.99,0.763374,2,1,0,0,4.77894,31.0595,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1402,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.793,1660857533.99,ORACLE_RELATIVE,0,1.79182e-16,0.803056,1.21729,0.803056,1.21729,NA,0.803056,1.21729,0.307082,1.40229,13,1,0,0,4.77894,31.0595,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1402,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.793,1660857533.99,PERFECT_INCREMENT,5.17928,32.5492,5.15158,32.5816,-0.0277,0.0324,0.00534823373133,0.043988,0.64932,16.3604,0.753378,2,1,0,0,4.77894,31.0595,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1403,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.893,1660857534.09,ONLINE_BASELINE,5.36604,29.7351,5.36567,29.7039,-0.00037,-0.0312,6.89521509344e-05,0.026315,0.271709,17.0182,0.762278,1,1,0,0,4.84987,30.8558,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1403,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.893,1660857534.09,ORACLE_RELATIVE,0,2.99247e-16,0.824354,1.71237,0.824354,1.71237,NA,0.824354,1.71237,0.34661,1.38239,12,1,0,0,4.84987,30.8558,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1403,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.893,1660857534.09,PERFECT_INCREMENT,5.28689,31.4275,5.26783,31.4328,-0.01906,0.0053,0.00360514404499,0.0244163,0.206025,17.3018,0.768167,1,1,0,0,4.84987,30.8558,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1404,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.994,1660857534.19,ONLINE_BASELINE,5.44097,30.2939,5.44103,30.2312,5.99999999995e-05,-0.0627,-1.10274454738e-05,0.00230457,0.216042,17.9143,0.744862,1,1,0,0,4.92534,30.6,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1404,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.994,1660857534.19,ORACLE_RELATIVE,0,8.82069e-16,0.798949,1.31185,0.798949,1.31185,NA,0.798949,1.31185,0.285201,1.37814,12,1,0,0,4.92534,30.6,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1404,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.994,1660857534.19,PERFECT_INCREMENT,5.36331,29.704,5.36336,29.6544,4.99999999999e-05,-0.0496,-9.32260115486e-06,0.011602,0.257303,17.6901,0.75587,1,1,0,0,4.92534,30.6,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1405,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.095,1660857534.29,ONLINE_BASELINE,5.53869,30.7724,5.53078,30.7273,-0.00791,-0.0451,0.00142813553385,0.0221736,0.221011,17.4351,0.72866,1,1,0,0,4.99253,30.6971,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1405,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.095,1660857534.29,ORACLE_RELATIVE,0,3.18233e-15,0.775065,0.785061,0.775065,0.785061,NA,0.775065,0.785061,0.284149,1.37059,11,1,0,0,4.99253,30.6971,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1405,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.095,1660857534.29,PERFECT_INCREMENT,5.41436,30.2313,5.4121,30.2031,-0.00226,-0.0282,0.000417408521044,0.019686,0.232553,16.8074,0.743587,1,1,0,0,4.99253,30.6971,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1406,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.196,1660857534.39,ONLINE_BASELINE,5.63145,31.0062,5.64272,30.9998,0.01127,-0.0064,-0.00200126077653,0.0240875,0.992643,17.7513,0.726902,1,1,0,0,5.10093,30.9871,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1406,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.196,1660857534.39,ORACLE_RELATIVE,0,1.98785e-16,0.762105,0.657478,0.762105,0.657478,NA,0.762105,0.657478,0.285379,1.34597,11,1,0,0,5.10093,30.9871,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1406,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.196,1660857534.39,PERFECT_INCREMENT,5.5041,30.7273,5.52121,30.534,0.01711,-0.1933,-0.00310859177704,0.0417876,0.628182,15.5289,0.74704,2,1,0,0,5.10093,30.9871,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1407,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.297,1660857534.49,ONLINE_BASELINE,5.71966,31.3007,5.71979,31.2621,0.00013,-0.0386,-2.27286237293e-05,0.0220208,0.151412,19.2456,0.749642,1,1,0,0,5.22719,30.8726,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1407,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.297,1660857534.49,ORACLE_RELATIVE,0,4.89613e-15,0.745346,0.851049,0.745346,0.851049,NA,0.745346,0.851049,0.312208,1.37199,11,1,0,0,5.22719,30.8726,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1407,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.297,1660857534.49,PERFECT_INCREMENT,5.64154,30.9998,5.62914,30.9412,-0.0124,-0.0586,0.00219798140224,0.0991363,0.326496,20.4036,0.75154,2,1,0,0,5.22719,30.8726,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1408,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.398,1660857534.6,ONLINE_BASELINE,5.79866,31.0963,5.79865,31.1047,-9.99999999962e-06,0.0084,1.72453635833e-06,0.0151062,0.295835,19.3356,0.737771,1,1,0,0,5.28508,30.9724,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1408,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.398,1660857534.6,ORACLE_RELATIVE,0,1.60265e-15,0.760098,0.463705,0.760098,0.463705,NA,0.760098,0.463705,0.360715,1.31371,11,1,0,0,5.28508,30.9724,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1408,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.398,1660857534.6,PERFECT_INCREMENT,5.71811,31.2621,5.72441,31.0025,0.0063,-0.2596,-0.00110176264535,0.0508364,0.691817,17.3579,0.750839,2,1,0,0,5.28508,30.9724,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1409,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.499,1660857534.7,ONLINE_BASELINE,5.88281,30.879,5.87295,30.7137,-0.00986,-0.1653,0.00167606976938,0.0499231,0.549002,19.6372,0.753009,2,1,0,0,5.40386,30.6183,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1409,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.499,1660857534.7,ORACLE_RELATIVE,0,1.2617e-15,0.757877,0.374707,0.757877,0.374707,NA,0.757877,0.374707,0.285839,1.41403,11,1,0,0,5.40386,30.6183,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1409,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.499,1660857534.7,PERFECT_INCREMENT,5.79733,31.1047,5.79492,31.0461,-0.00241,-0.0586,0.000415708610688,0.0105399,0.120938,22.2314,0.715937,1,1,0,0,5.40386,30.6183,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1410,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.6,1660857534.8,ONLINE_BASELINE,5.94892,30.9209,5.94375,30.8425,-0.00517,-0.0784,0.000869065309334,0.0954469,0.281587,19.5536,0.743471,2,1,0,0,5.43717,30.6008,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1410,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.6,1660857534.8,ORACLE_RELATIVE,0,8.59417e-16,0.737194,0.726628,0.737194,0.726628,NA,0.737194,0.726628,0.302407,1.35455,11,1,0,0,5.43717,30.6008,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1410,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.6,1660857534.8,PERFECT_INCREMENT,5.87103,30.7137,5.85089,30.7625,-0.02014,0.0488,0.00343040318309,0.0961996,0.48654,19.4302,0.746112,2,1,0,0,5.43717,30.6008,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1411,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.7,1660857534.9,ONLINE_BASELINE,6.07041,30.7365,6.10659,30.7087,0.03618,-0.0278,-0.00596005871103,0.0586527,0.268853,19.3865,0.784574,2,1,0,0,5.51755,30.6058,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1411,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.7,1660857534.9,ORACLE_RELATIVE,0,3.51405e-17,0.768227,0.825459,0.768227,0.825459,NA,0.768227,0.825459,0.296926,1.38378,11,1,0,0,5.51755,30.6058,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1411,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.7,1660857534.9,PERFECT_INCREMENT,5.99028,30.8425,6.01488,30.7417,0.0246,-0.1008,-0.0041066527775,0.0640917,0.105051,19.3245,0.78259,2,1,0,0,5.51755,30.6058,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1412,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.801,1660857535,ONLINE_BASELINE,6.27068,30.3689,6.2738,30.2885,0.00312,-0.0804,-0.000497553694336,0.0236674,0.181999,16.7471,0.734578,1,1,0,0,5.67952,30.3325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1412,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.801,1660857535,ORACLE_RELATIVE,0,1.9903e-16,0.733336,0.59598,0.733336,0.59598,NA,0.733336,0.59598,0.295083,1.39761,11,1,0,0,5.67952,30.3325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1412,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.801,1660857535,PERFECT_INCREMENT,6.15301,30.7087,6.1602,30.6375,0.00719,-0.0712,-0.00116853377453,0.0459199,0.278126,17.5716,0.732806,2,1,0,0,5.67952,30.3325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1413,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.902,1660857535.1,ONLINE_BASELINE,6.31233,31.6711,6.30883,31.586,-0.0035,-0.0851,0.000554470377816,0.0699289,0.310662,19.7556,0.760245,2,1,0,0,5.78418,30.5095,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_1413,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,141.902,1660857535.1,ORACLE_RELATIVE,0,8.49572e-16,0.717578,1.41255,0.717578,1.41255,NA,0.717578,1.41255,0.296687,1.43724,11,1,0,0,5.78418,30.5095,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
