pipeline,stamp,gt_supported,exclude_reason,gt_left_stamp,gt_right_stamp,gt_bracket_width_s,nearest_gt_dt_s
legacy,1660857479.32742,1,,1660857479.32742,1660857479.52914,0.201719999313,0
legacy,1660857479.4282801,1,,1660857479.32742,1660857479.52914,0.201719999313,0.100859880447
legacy,1660857479.52914,1,,1660857479.52914,1660857479.73086,0.201719999313,0
legacy,1660857479.6300001,1,,1660857479.52914,1660857479.73086,0.201719999313,0.100859880447
legacy,1660857479.73086,1,,1660857479.73086,1660857479.93258,0.201719999313,0
legacy,1660857479.8317201,1,,1660857479.73086,1660857479.93258,0.201719999313,0.100859880447
legacy,1660857479.93258,1,,1660857479.93258,1660857480.1342437,0.201663732529,0
legacy,1660857480.0333841,1,,1660857479.93258,1660857480.1342437,0.201663732529,0.1008040905
legacy,1660857480.134244,1,,1660857480.1342437,1660857480.335964,0.201720237732,2.38418579102e-07
legacy,1660857480.2351041,1,,1660857480.1342437,1660857480.335964,0.201720237732,0.100859880447
legacy,1660857480.335964,1,,1660857480.335964,1660857480.537684,0.201719999313,0
legacy,1660857480.4368241,1,,1660857480.335964,1660857480.537684,0.201719999313,0.100859880447
legacy,1660857480.537684,1,,1660857480.537684,1660857480.739403,0.201719045639,0
legacy,1660857480.6385441,1,,1660857480.537684,1660857480.739403,0.201719045639,0.100858926773
legacy,1660857480.739403,1,,1660857480.739403,1660857480.941123,0.201719999313,0
legacy,1660857480.8402629,1,,1660857480.739403,1660857480.941123,0.201719999313,0.100859880447
legacy,1660857480.941123,1,,1660857480.941123,1660857481.142788,0.201664924622,0
legacy,1660857481.0419281,1,,1660857480.941123,1660857481.142788,0.201664924622,0.100805044174
legacy,1660857481.1427879,1,,1660857481.142788,1660857481.344508,0.201719999313,0
legacy,1660857481.2436481,1,,1660857481.142788,1660857481.344508,0.201719999313,0.100859880447
legacy,1660857481.3445079,1,,1660857481.344508,1660857481.546228,0.201719999313,0
legacy,1660857481.4453681,1,,1660857481.344508,1660857481.546228,0.201719999313,0.100859880447
legacy,1660857481.5462279,1,,1660857481.546228,1660857481.747948,0.201719999313,0
legacy,1660857481.6470881,1,,1660857481.546228,1660857481.747948,0.201719999313,0.100859880447
legacy,1660857481.7479479,1,,1660857481.747948,1660857481.949668,0.201719999313,0
legacy,1660857481.8488081,1,,1660857481.747948,1660857481.949668,0.201719999313,0.100859880447
legacy,1660857481.9496679,1,,1660857481.949668,1660857482.151332,0.201663970947,0
legacy,1660857482.050472,1,,1660857481.949668,1660857482.151332,0.201663970947,0.1008040905
legacy,1660857482.1513319,1,,1660857482.151332,1660857482.353052,0.201719999313,0
legacy,1660857482.252192,1,,1660857482.151332,1660857482.353052,0.201719999313,0.100859880447
legacy,1660857482.3530519,1,,1660857482.353052,1660857482.554772,0.201719999313,0
legacy,1660857482.453912,1,,1660857482.353052,1660857482.554772,0.201719999313,0.100859880447
legacy,1660857482.5547719,1,,1660857482.554772,1660857482.7564917,0.201719760895,0
legacy,1660857482.655632,1,,1660857482.554772,1660857482.7564917,0.201719760895,0.100859642029
legacy,1660857482.7564919,1,,1660857482.7564917,1660857482.9582112,0.201719522476,2.38418579102e-07
legacy,1660857482.857352,1,,1660857482.7564917,1660857482.9582112,0.201719522476,0.100859165192
legacy,1660857482.9582109,1,,1660857482.7564917,1660857482.9582112,0.201719522476,2.38418579102e-07
legacy,1660857483.059015,1,,1660857482.9582112,1660857483.159875,0.201663732529,0.100803852081
legacy,1660857483.1598749,1,,1660857483.159875,1660857483.361595,0.201719999313,0
legacy,1660857483.260735,1,,1660857483.159875,1660857483.361595,0.201719999313,0.100859880447
legacy,1660857483.3615949,1,,1660857483.361595,1660857483.563315,0.201719999313,0
legacy,1660857483.462455,1,,1660857483.361595,1660857483.563315,0.201719999313,0.100859880447
legacy,1660857483.5633149,1,,1660857483.563315,1660857483.765035,0.201719999313,0
legacy,1660857483.664175,1,,1660857483.563315,1660857483.765035,0.201719999313,0.100859880447
legacy,1660857483.7650349,1,,1660857483.765035,1660857483.966755,0.201719999313,0
legacy,1660857483.865895,1,,1660857483.765035,1660857483.966755,0.201719999313,0.100859880447
legacy,1660857483.9667549,1,,1660857483.966755,1660857484.168419,0.201663970947,0
legacy,1660857484.067559,1,,1660857483.966755,1660857484.168419,0.201663970947,0.1008040905
legacy,1660857484.1684189,1,,1660857484.168419,1660857484.370139,0.201719999313,0
legacy,1660857484.269279,1,,1660857484.168419,1660857484.370139,0.201719999313,0.100859880447
legacy,1660857484.3701389,1,,1660857484.370139,1660857484.571859,0.201719999313,0
legacy,1660857484.470999,1,,1660857484.370139,1660857484.571859,0.201719999313,0.100859880447
legacy,1660857484.5718589,1,,1660857484.571859,1660857484.7735791,0.201720237732,0
legacy,1660857484.672719,1,,1660857484.571859,1660857484.7735791,0.201720237732,0.100860118866
legacy,1660857484.7735789,1,,1660857484.571859,1660857484.7735791,0.201720237732,2.38418579102e-07
legacy,1660857484.874439,1,,1660857484.7735791,1660857484.9752982,0.201719045639,0.100859165192
legacy,1660857484.9752979,1,,1660857484.7735791,1660857484.9752982,0.201719045639,2.38418579102e-07
legacy,1660857485.076103,1,,1660857484.9752982,1660857485.176963,0.201664924622,0.100804805756
legacy,1660857485.1769631,1,,1660857485.176963,1660857485.378683,0.201719999313,0
legacy,1660857485.277823,1,,1660857485.176963,1660857485.378683,0.201719999313,0.100859880447
legacy,1660857485.3786831,1,,1660857485.378683,1660857485.580403,0.201719999313,0
legacy,1660857485.479543,1,,1660857485.378683,1660857485.580403,0.201719999313,0.100859880447
legacy,1660857485.5804031,1,,1660857485.580403,1660857485.782123,0.201719999313,0
legacy,1660857485.681263,1,,1660857485.580403,1660857485.782123,0.201719999313,0.100859880447
legacy,1660857485.7821231,1,,1660857485.782123,1660857485.983843,0.201719999313,0
legacy,1660857485.882983,1,,1660857485.782123,1660857485.983843,0.201719999313,0.100859880447
legacy,1660857485.9838431,1,,1660857485.983843,1660857486.185507,0.201663970947,0
legacy,1660857486.0846469,1,,1660857485.983843,1660857486.185507,0.201663970947,0.100803852081
legacy,1660857486.1855071,1,,1660857486.185507,1660857486.387227,0.201719999313,0
legacy,1660857486.2863669,1,,1660857486.185507,1660857486.387227,0.201719999313,0.100859880447
legacy,1660857486.3872271,1,,1660857486.387227,1660857486.588947,0.201719999313,0
legacy,1660857486.4880869,1,,1660857486.387227,1660857486.588947,0.201719999313,0.100859880447
legacy,1660857486.5889471,1,,1660857486.588947,1660857486.790667,0.201719999313,0
legacy,1660857486.6898069,1,,1660857486.588947,1660857486.790667,0.201719999313,0.100859880447
legacy,1660857486.7906671,1,,1660857486.790667,1660857486.992387,0.201719999313,0
legacy,1660857486.8915269,1,,1660857486.790667,1660857486.992387,0.201719999313,0.100859880447
legacy,1660857486.9923871,1,,1660857486.992387,1660857487.19405,0.201663017273,0
legacy,1660857487.09319,1,,1660857486.992387,1660857487.19405,0.201663017273,0.100802898407
legacy,1660857487.1940501,1,,1660857487.19405,1660857487.39577,0.201719999313,0
legacy,1660857487.29491,1,,1660857487.19405,1660857487.39577,0.201719999313,0.100859880447
legacy,1660857487.3957701,1,,1660857487.39577,1660857487.59749,0.201719999313,0
legacy,1660857487.49663,1,,1660857487.39577,1660857487.59749,0.201719999313,0.100859880447
legacy,1660857487.5974901,1,,1660857487.59749,1660857487.79921,0.201719999313,0
legacy,1660857487.69835,1,,1660857487.59749,1660857487.79921,0.201719999313,0.100859880447
legacy,1660857487.7992101,1,,1660857487.79921,1660857488.000874,0.201663970947,0
legacy,1660857487.90007,1,,1660857487.79921,1660857488.000874,0.201663970947,0.1008040905
legacy,1660857488.000874,1,,1660857488.000874,1660857488.202594,0.201719999313,0
legacy,1660857488.1017339,1,,1660857488.000874,1660857488.202594,0.201719999313,0.100859880447
legacy,1660857488.202594,1,,1660857488.202594,1660857488.404314,0.201719999313,0
legacy,1660857488.3034539,1,,1660857488.202594,1660857488.404314,0.201719999313,0.100859880447
legacy,1660857488.404314,1,,1660857488.404314,1660857488.6060338,0.201719760895,0
legacy,1660857488.5051739,1,,1660857488.404314,1660857488.6060338,0.201719760895,0.100859880447
legacy,1660857488.606034,1,,1660857488.6060338,1660857488.807754,0.201720237732,2.38418579102e-07
legacy,1660857488.7068939,1,,1660857488.6060338,1660857488.807754,0.201720237732,0.100860118866
legacy,1660857488.807754,1,,1660857488.807754,1660857489.009419,0.201664924622,0
legacy,1660857488.9086139,1,,1660857488.807754,1660857489.009419,0.201664924622,0.100805044174
legacy,1660857489.009419,1,,1660857489.009419,1660857489.211139,0.201719999313,0
legacy,1660857489.1102791,1,,1660857489.009419,1660857489.211139,0.201719999313,0.100859880447
legacy,1660857489.211139,1,,1660857489.211139,1660857489.412858,0.201719045639,0
legacy,1660857489.3119979,1,,1660857489.211139,1660857489.412858,0.201719045639,0.100858926773
legacy,1660857489.412858,1,,1660857489.412858,1660857489.614578,0.201719999313,0
legacy,1660857489.5137179,1,,1660857489.412858,1660857489.614578,0.201719999313,0.100859880447
legacy,1660857489.614578,1,,1660857489.614578,1660857489.816298,0.201719999313,0
legacy,1660857489.7154379,1,,1660857489.614578,1660857489.816298,0.201719999313,0.100859880447
legacy,1660857489.816298,1,,1660857489.816298,1660857490.017962,0.201663970947,0
legacy,1660857489.9171579,1,,1660857489.816298,1660857490.017962,0.201663970947,0.1008040905
legacy,1660857490.017962,1,,1660857490.017962,1660857490.219682,0.201719999313,0
legacy,1660857490.1188221,1,,1660857490.017962,1660857490.219682,0.201719999313,0.100859880447
legacy,1660857490.219682,1,,1660857490.219682,1660857490.4214017,0.201719760895,0
legacy,1660857490.3205421,1,,1660857490.219682,1660857490.4214017,0.201719760895,0.100859642029
legacy,1660857490.421402,1,,1660857490.4214017,1660857490.623122,0.201720237732,2.38418579102e-07
legacy,1660857490.5222621,1,,1660857490.4214017,1660857490.623122,0.201720237732,0.100859880447
legacy,1660857490.623122,1,,1660857490.623122,1660857490.824842,0.201719999313,0
legacy,1660857490.7239821,1,,1660857490.623122,1660857490.824842,0.201719999313,0.100859880447
legacy,1660857490.824842,1,,1660857490.824842,1660857491.026506,0.201663970947,0
legacy,1660857490.9257021,1,,1660857490.824842,1660857491.026506,0.201663970947,0.100803852081
legacy,1660857491.0265059,1,,1660857491.026506,1660857491.228226,0.201719999313,0
legacy,1660857491.1273661,1,,1660857491.026506,1660857491.228226,0.201719999313,0.100859880447
legacy,1660857491.2282259,1,,1660857491.228226,1660857491.429945,0.201719045639,0
legacy,1660857491.3290861,1,,1660857491.228226,1660857491.429945,0.201719045639,0.100858926773
legacy,1660857491.429945,1,,1660857491.429945,1660857491.631665,0.201719999313,0
legacy,1660857491.5308051,1,,1660857491.429945,1660857491.631665,0.201719999313,0.100859880447
legacy,1660857491.631665,1,,1660857491.631665,1660857491.833385,0.201719999313,0
legacy,1660857491.7325251,1,,1660857491.631665,1660857491.833385,0.201719999313,0.100859880447
legacy,1660857491.833385,1,,1660857491.833385,1660857492.03505,0.201664924622,0
legacy,1660857491.9342451,1,,1660857491.833385,1660857492.03505,0.201664924622,0.100804805756
legacy,1660857492.0350499,1,,1660857492.03505,1660857492.2367697,0.201719760895,0
legacy,1660857492.13591,1,,1660857492.03505,1660857492.2367697,0.201719760895,0.100859642029
legacy,1660857492.2367699,1,,1660857492.2367697,1660857492.43849,0.201720237732,2.38418579102e-07
legacy,1660857492.33763,1,,1660857492.2367697,1660857492.43849,0.201720237732,0.100859880447
legacy,1660857492.4384899,1,,1660857492.43849,1660857492.64021,0.201719999313,0
legacy,1660857492.53935,1,,1660857492.43849,1660857492.64021,0.201719999313,0.100859880447
legacy,1660857492.6402099,1,,1660857492.64021,1660857492.84193,0.201719999313,0
legacy,1660857492.74107,1,,1660857492.64021,1660857492.84193,0.201719999313,0.100859880447
legacy,1660857492.8419299,1,,1660857492.84193,1660857493.043594,0.201663970947,0
legacy,1660857492.94279,1,,1660857492.84193,1660857493.043594,0.201663970947,0.100803852081
legacy,1660857493.0435939,1,,1660857493.043594,1660857493.245314,0.201719999313,0
legacy,1660857493.144454,1,,1660857493.043594,1660857493.245314,0.201719999313,0.100859880447
legacy,1660857493.2453139,1,,1660857493.245314,1660857493.447034,0.201719999313,0
legacy,1660857493.346174,1,,1660857493.245314,1660857493.447034,0.201719999313,0.100859880447
legacy,1660857493.4470339,1,,1660857493.447034,1660857493.648753,0.201719045639,0
legacy,1660857493.547894,1,,1660857493.447034,1660857493.648753,0.201719045639,0.100858926773
legacy,1660857493.6487529,1,,1660857493.648753,1660857493.850473,0.201719999313,0
legacy,1660857493.749613,1,,1660857493.648753,1660857493.850473,0.201719999313,0.100859880447
legacy,1660857493.8504729,1,,1660857493.850473,1660857494.052137,0.201663970947,0
legacy,1660857493.951333,1,,1660857493.850473,1660857494.052137,0.201663970947,0.100803852081
legacy,1660857494.0521369,1,,1660857494.052137,1660857494.2538571,0.201720237732,0
legacy,1660857494.152997,1,,1660857494.052137,1660857494.2538571,0.201720237732,0.100860118866
legacy,1660857494.2538569,1,,1660857494.052137,1660857494.2538571,0.201720237732,2.38418579102e-07
legacy,1660857494.354717,1,,1660857494.2538571,1660857494.455577,0.201719760895,0.100859880447
legacy,1660857494.4555769,1,,1660857494.455577,1660857494.657297,0.201719999313,0
legacy,1660857494.556437,1,,1660857494.455577,1660857494.657297,0.201719999313,0.100859880447
legacy,1660857494.6572969,1,,1660857494.657297,1660857494.859017,0.201719999313,0
legacy,1660857494.758157,1,,1660857494.657297,1660857494.859017,0.201719999313,0.100859880447
legacy,1660857494.8590169,1,,1660857494.859017,1660857495.060681,0.201664209366,0
legacy,1660857494.959877,1,,1660857494.859017,1660857495.060681,0.201664209366,0.1008040905
legacy,1660857495.0606811,1,,1660857495.060681,1660857495.262401,0.201719999313,0
legacy,1660857495.161541,1,,1660857495.060681,1660857495.262401,0.201719999313,0.100859880447
legacy,1660857495.2624011,1,,1660857495.262401,1660857495.464121,0.201719999313,0
legacy,1660857495.363261,1,,1660857495.262401,1660857495.464121,0.201719999313,0.100859880447
legacy,1660857495.4641211,1,,1660857495.464121,1660857495.665841,0.201719999313,0
legacy,1660857495.564981,1,,1660857495.464121,1660857495.665841,0.201719999313,0.100859880447
legacy,1660857495.6658411,1,,1660857495.665841,1660857495.86756,0.20171880722,0
legacy,1660857495.7667,1,,1660857495.665841,1660857495.86756,0.20171880722,0.100858926773
legacy,1660857495.8675599,1,,1660857495.86756,1660857496.069236,0.201676130295,0
legacy,1660857495.96842,1,,1660857495.86756,1660857496.069236,0.201676130295,0.100816011429
legacy,1660857496.069236,1,,1660857496.069236,1660857496.270956,0.201719999313,0
legacy,1660857496.1700959,1,,1660857496.069236,1660857496.270956,0.201719999313,0.100859880447
legacy,1660857496.270956,1,,1660857496.270956,1660857496.472676,0.201719999313,0
legacy,1660857496.3718159,1,,1660857496.270956,1660857496.472676,0.201719999313,0.100859880447
legacy,1660857496.472676,1,,1660857496.472676,1660857496.6743963,0.201720237732,0
legacy,1660857496.5735359,1,,1660857496.472676,1660857496.6743963,0.201720237732,0.100859880447
legacy,1660857496.674396,1,,1660857496.472676,1660857496.6743963,0.201720237732,2.38418579102e-07
legacy,1660857496.7752559,1,,1660857496.6743963,1660857496.876116,0.201719760895,0.100859642029
legacy,1660857496.876116,1,,1660857496.876116,1660857497.077769,0.201653003693,0
legacy,1660857496.9769759,1,,1660857496.876116,1660857497.077769,0.201653003693,0.100793123245
legacy,1660857497.077769,1,,1660857497.077769,1660857497.279489,0.201719999313,0
legacy,1660857497.1786289,1,,1660857497.077769,1660857497.279489,0.201719999313,0.100859880447
legacy,1660857497.279489,1,,1660857497.279489,1660857497.481209,0.201719999313,0
legacy,1660857497.3803489,1,,1660857497.279489,1660857497.481209,0.201719999313,0.100859880447
legacy,1660857497.481209,1,,1660857497.481209,1660857497.682929,0.201719999313,0
legacy,1660857497.5820689,1,,1660857497.481209,1660857497.682929,0.201719999313,0.100859880447
legacy,1660857497.682929,1,,1660857497.682929,1660857497.884649,0.201719999313,0
legacy,1660857497.7837889,1,,1660857497.682929,1660857497.884649,0.201719999313,0.100859880447
legacy,1660857497.884649,1,,1660857497.884649,1660857498.0863118,0.201662778854,0
legacy,1660857497.985508,1,,1660857497.884649,1660857498.0863118,0.201662778854,0.100803852081
legacy,1660857498.0863121,1,,1660857498.0863118,1660857498.288032,0.201720237732,2.38418579102e-07
legacy,1660857498.1871719,1,,1660857498.0863118,1660857498.288032,0.201720237732,0.100860118866
legacy,1660857498.2880321,1,,1660857498.288032,1660857498.489752,0.201719999313,0
